Home,GameMERate,SeasonMERate,GameMEANYA,SeasonMEANYA,GameMETANYA,SeasonMETANYA,GameMEFPA,SeasonMEFPA
1,.0030990466,.0061868327,.079919867,.059965491,.11834686,.062983878,1.4182444,1.3478382
0,.013137749,.0022099819,.063180983,.021266103,.052185521,.021908935,.27827412,.47155076
0,.00008816694,.000070214905,.0002410914,.00074178999,.00030887595,.00077807519,.0040211552,.015617917
0,.0011549843,.00058891473,.0020255835,.0049774242,.0011760163,.0052655349,.0031172985,.093266495
1,.01157131,.0021047853,.1257939,.020080769,.11126203,.0211557,.99135154,.46543825
1,.014723753,.0054545561,.1338329,.054015975,.11377031,.057092179,1.9925278,1.2360932
1,.011174639,.003021141,.1294146,.029125961,.14446388,.030278796,1.9757127,.65637487
0,.0026246349,.0029358803,.045565829,.028178534,.079852328,.029693864,.5163734,.64484751
0,.0028182347,.0043142922,.035937779,.041691165,.061487649,.044060636,1.5516094,.93769866
1,.0015901237,.0024430654,.012738043,.023961604,.0056352736,.025096053,.13069329,.56126297
0,.00011807922,.000036515816,.00045301786,.00033852979,.000094894531,.00034385221,.0022764436,.0064321789
1,.0049342602,.0021882961,.02406696,.02481056,.054190997,.02506097,1.1934663,.65109217
0,.00028427021,.00084432639,.0024779136,.0081267767,.00092496985,.0084932353,.0022045551,.17770287
1,.0092278738,.0042220405,.091201156,.040856715,.11523823,.042435668,.71809638,.8992613
0,.00089586922,.0010667082,.0024484543,.010073673,.0015020086,.010707722,.045410167,.23575984
0,.0012626273,.0024882169,.040174708,.024073377,.055040017,.025338482,.18088834,.54618281
0,.00033231374,.00053765887,.0024436275,.0050773346,.0022779929,.0052614375,.016364507,.11296229
1,4.0653536e-06,.0000334137,.000067976187,.00031449087,.000064808191,.00030637535,.000027516076,.0052838675
1,.0075942096,.0024642521,.10351041,.024296399,.10018972,.025030328,.7639401,.50043452
0,.0013628229,.0037747079,.0074954117,.037313279,.0081040841,.038988795,.010412793,.93673146
1,.0012372426,.0059670727,.026291102,.057884011,.020034544,.060872465,.17802665,1.3049031
0,.0029526474,.00610804,.039553676,.059348781,.024700079,.062445119,.23501049,1.3427777
1,.0043628504,.004905005,.048530731,.047333259,.077768646,.049796805,.67154908,1.0373008
0,.0075836503,.0030666555,.078397334,.029619018,.049930632,.030586194,.88510108,.65364677
1,.0057757027,.0010877484,.0068478854,.0096698785,.017543782,.010131663,.050005365,.20961303
1,2.5827844e-06,7.7858531e-06,.000026603808,.000075536635,.00004891658,.000074019801,.00010587917,.0013373303
0,.014966814,.0038272287,.15101939,.037341915,.15285429,.038948543,1.7959276,.83453161
1,.014813353,.0051099318,.13220629,.050336439,.14357285,.052219022,2.0057757,1.0729631
0,.0063731754,.0051068524,.043688357,.047504675,.033329032,.05029818,.35820228,.98278022
1,.0045039821,.001629063,.068547122,.015392565,.076187469,.016830176,.67747939,.33678058
0,.0080735842,.0028930395,.069287546,.02783153,.06683284,.029574189,1.2750655,.60046774
1,.012774114,.0049272743,.13080503,.047754101,.1577784,.050315857,1.2838701,1.0855101
0,.00072409172,.00032237629,.0060534491,.0030404986,.0059846323,.0031130943,.027111137,.060253214
1,.0043229992,.00058214157,.011537011,.0055683847,.007399932,.0058902847,.13525307,.11495662
1,.000070504568,.00030986074,.00065166212,.0030155983,.0008743208,.0028438601,.0025533943,.031040477
1,.0050157141,.0033624766,.1044284,.032172475,.13201685,.033823054,1.6769449,.71936589
1,.0052861781,.0018382925,.023338983,.017260812,.021302611,.016066488,.24324723,.1753836
0,.011689289,.0051334426,.091408618,.049376044,.043159783,.050951678,.13003597,1.0916106
1,.0094434544,.0028357899,.11540172,.029322257,.15074652,.028515434,1.5104921,.66903168
